cust_number,clear_date,due_in_date,total_open_amount,cust_payment_terms,Delay,Weekday,cust_number_mean,cust_pt_mean,due_m,create_m,Aging bucket
0200707822,2020-04-12,2020-04-12,133261.78,NAA8,0,5,0.8558139534883721,1.3544147208906758,4,3,0-15 days
0200726979,2020-03-21,2020-03-21,381.43,NAA8,0,4,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0140104423,2020-03-27,2020-03-27,47875.65,CA10,0,4,0.38392857142857145,6.328484848484848,3,3,0-15 days
0200794332,2020-04-02,2020-04-02,8793.09,NAAX,0,2,-0.2018348623853211,0.07539682539682539,4,3,0-15 days
0200858049,2020-04-01,2020-04-01,7117.6,NAA8,0,1,-1.5,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-20,2020-05-20,3631.58,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200705742,2020-03-26,2020-03-26,11787.21,NAA8,0,2,-7.0807692307692305,1.3544147208906758,3,3,0-15 days
0140104423,2020-04-12,2020-04-12,45502.37,CA10,0,1,0.38392857142857145,6.328484848484848,4,3,0-15 days
0200706844,2020-04-18,2020-04-18,14573.78,NAA8,0,4,0.20973782771535582,1.3544147208906758,4,4,0-15 days
0140104440,2020-04-06,2020-04-06,107018.08,CA10,0,1,5.482352941176471,6.328484848484848,4,3,0-15 days
0200769623,2020-04-13,2020-04-13,1558.97,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200721222,2020-05-18,2020-05-18,120854.95,NAA8,0,6,3.0,1.3544147208906758,5,5,0-15 days
0200729290,2020-04-24,2020-04-24,13169.17,NAA8,0,3,1.1041666666666667,1.3544147208906758,4,4,0-15 days
0100031704,2020-03-25,2020-03-25,49052.2,NAA8,0,1,0.9877049180327869,1.3544147208906758,3,3,0-15 days
0200726979,2020-03-31,2020-03-31,66.37,NAA8,0,0,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200706844,2020-04-11,2020-04-11,10421.7,NAA8,0,4,0.20973782771535582,1.3544147208906758,4,3,0-15 days
0200763814,2020-03-24,2020-03-24,5613.62,NAA8,0,0,1.9821428571428572,1.3544147208906758,3,3,0-15 days
0200782001,2020-04-29,2020-04-29,16502.76,NAA8,0,1,-0.5390070921985816,1.3544147208906758,4,4,0-15 days
0200794332,2020-04-01,2020-04-01,11639.46,NAAX,0,1,-0.2018348623853211,0.07539682539682539,4,3,0-15 days
0200769623,2020-04-29,2020-04-29,1991.84,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200148860,2020-04-30,2020-04-30,14821.95,NAA8,0,2,-5.317073170731708,1.3544147208906758,4,4,0-15 days
0200759878,2020-04-08,2020-04-08,63180.88,NAH4,0,1,1.3376777251184835,-1.7752659574468086,4,3,0-15 days
0200739534,2020-04-14,2020-04-14,176638.1,NAA8,0,0,1.0491803278688525,1.3544147208906758,4,3,0-15 days
0200472708,2020-03-27,2020-03-27,23554.75,NA10,0,1,5.5,3.743682310469314,3,3,0-15 days
0200152991,2020-03-20,2020-03-20,4842.93,NAA8,0,3,1.5274725274725274,1.3544147208906758,3,3,0-15 days
0100047391,2020-03-16,2020-03-16,20787.16,NAA8,0,6,-2.0,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-23,2020-05-23,1414.69,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200726979,2020-04-04,2020-04-04,132.72,NAA8,0,4,0.9880952380952381,1.3544147208906758,4,3,0-15 days
0200418007,2020-03-24,2020-03-24,26036.26,NAA8,0,0,-1.977591036414566,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-10,2020-05-10,17361.4,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200705742,2020-03-27,2020-03-27,26499.37,NAA8,0,3,-7.0807692307692305,1.3544147208906758,3,3,0-15 days
0200744019,2020-05-16,2020-05-16,7548.74,NAA8,0,4,3.198996655518395,1.3544147208906758,5,5,0-15 days
0200711029,2020-05-22,2020-05-22,83116.68,NAA8,0,3,-0.2413793103448276,1.3544147208906758,5,5,0-15 days
0200782669,2020-04-01,2020-04-01,2803.6,NAA8,0,1,-0.23655913978494625,1.3544147208906758,4,3,0-15 days
0100001196,2020-05-26,2020-05-26,4142.94,NAGD,0,6,1.3833333333333333,-11.340659340659341,5,3,0-15 days
0200722444,2020-04-04,2020-04-04,49535.28,NAA8,0,4,-0.3448275862068966,1.3544147208906758,4,3,0-15 days
0200792293,2020-05-05,2020-05-05,25228.47,NAA8,0,0,1.8217821782178218,1.3544147208906758,5,4,0-15 days
0200769623,2020-05-11,2020-05-11,1193.42,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200794332,2020-04-14,2020-04-14,13765.6,NAAX,0,0,-0.2018348623853211,0.07539682539682539,4,3,0-15 days
0200744019,2020-05-03,2020-05-03,37849.51,NAA8,0,5,3.198996655518395,1.3544147208906758,5,4,0-15 days
0200726979,2020-05-05,2020-05-05,80361.35,NAA8,0,0,0.9880952380952381,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-12,2020-04-12,661.11,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200718130,2020-06-02,2020-06-02,14848.5,NA32,0,4,2.411764705882353,-3.4711729622266403,6,5,0-15 days
0200794332,2020-03-27,2020-03-27,48345.85,NAAX,0,3,-0.2018348623853211,0.07539682539682539,3,3,0-15 days
0200705742,2020-04-20,2020-04-20,598.68,NAAW,0,1,-7.0807692307692305,-15.473333333333333,4,3,0-15 days
0200726979,2020-05-06,2020-05-06,253.84,NAA8,0,1,0.9880952380952381,1.3544147208906758,5,4,0-15 days
0200752302,2020-05-02,2020-05-02,47307.29,NAA8,0,4,0.7407407407407407,1.3544147208906758,5,4,0-15 days
0200769623,2020-05-09,2020-05-09,18252.24,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200793830,2020-03-26,2020-03-26,134738.28,NAA8,0,2,-2.0185185185185186,1.3544147208906758,3,3,0-15 days
0140104249,2020-04-12,2020-04-12,5090.95,CA10,0,1,5.385964912280702,6.328484848484848,4,3,0-15 days
0200707822,2020-03-17,2020-03-17,100596.01,NAA8,0,0,0.8558139534883721,1.3544147208906758,3,3,0-15 days
0200900909,2020-03-21,2020-03-21,6042.48,NAA8,0,4,1.8,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-02,2020-05-02,43335.14,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-05-06,2020-05-06,92982.73,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0140104409,2020-04-23,2020-04-23,59084.46,CA10,0,0,2.2680722891566263,6.328484848484848,4,4,0-15 days
0200777735,2020-05-16,2020-05-16,57100.21,NAA8,0,4,-2.4867256637168142,1.3544147208906758,5,5,0-15 days
0200769623,2020-05-25,2020-05-25,45032.05,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200759878,2020-04-20,2020-04-20,5886.92,NAH4,0,6,1.3376777251184835,-1.7752659574468086,4,4,0-15 days
0200920735,2020-05-09,2020-05-09,11147.0,NAGD,0,3,0.7671232876712328,-11.340659340659341,5,3,0-15 days
0200762301,2020-04-11,2020-04-11,49176.44,NAC6,0,4,0.281648675171737,0.6570702794242168,4,3,0-15 days
0200774000,2020-03-31,2020-03-31,88313.3,NAA8,0,0,-0.4666666666666667,1.3544147208906758,3,3,0-15 days
0200148860,2020-04-08,2020-04-08,54975.31,NAA8,0,1,-5.317073170731708,1.3544147208906758,4,3,0-15 days
0200780383,2020-05-08,2020-05-08,784.62,NAGD,0,2,1.4654654654654655,-11.340659340659341,5,3,0-15 days
0200794332,2020-05-16,2020-05-16,20122.77,NAAX,0,4,-0.2018348623853211,0.07539682539682539,5,5,0-15 days
0200769623,2020-05-01,2020-05-01,18393.16,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-03-13,2020-03-13,17671.88,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,2,0-15 days
0200762301,2020-05-26,2020-05-26,2647.71,NAGD,0,6,0.281648675171737,-11.340659340659341,5,3,0-15 days
0100000222,2020-03-18,2020-03-18,36274.75,NAA8,0,1,-3.090909090909091,1.3544147208906758,3,3,0-15 days
0140106408,2020-04-17,2020-04-15,226425.65,CA10,2,5,9.36624203821656,6.328484848484848,4,3,0-15 days
0200762301,2020-05-11,2020-05-11,75753.3,NAC6,0,6,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200020431,2020-04-08,2020-04-08,1298.56,NAM4,0,5,4.0,1.420071105365223,4,3,0-15 days
0200769623,2020-03-27,2020-03-27,42704.69,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200418007,2020-05-08,2020-05-08,2300.04,NAGD,0,2,-1.977591036414566,-11.340659340659341,5,3,0-15 days
0200769623,2020-05-02,2020-05-02,6783.29,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0100036066,2020-05-12,2020-05-12,60991.65,NAA8,0,0,0.21875,1.3544147208906758,5,4,0-15 days
0200729290,2020-03-19,2020-03-19,115494.14,NAA8,0,2,1.1041666666666667,1.3544147208906758,3,3,0-15 days
0200936373,2020-04-09,2020-04-09,156076.47,NAA8,0,2,1.8149779735682818,1.3544147208906758,4,3,0-15 days
0200762950,2020-05-24,2020-05-24,99091.05,NAA8,0,5,-0.16666666666666666,1.3544147208906758,5,5,0-15 days
0200786288,2020-03-22,2020-03-22,77354.47,NAC6,0,5,0.6285714285714286,0.6570702794242168,3,3,0-15 days
0200769623,2020-03-26,2020-03-26,80211.29,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200936373,2020-04-14,2020-04-14,95621.58,NAA8,0,0,1.8149779735682818,1.3544147208906758,4,3,0-15 days
0140104552,2020-04-06,2020-04-06,83110.8,CA10,0,4,1.0,6.328484848484848,4,3,0-15 days
0200780383,2020-04-23,2020-04-23,15284.13,NAA8,0,2,1.4654654654654655,1.3544147208906758,4,4,0-15 days
0200915438,2020-05-15,2020-05-15,17474.79,NAA8,0,3,2.2708333333333335,1.3544147208906758,5,4,0-15 days
0200762301,2020-03-31,2020-03-31,149654.95,NAC6,0,0,0.281648675171737,0.6570702794242168,3,3,0-15 days
0200762301,2020-04-17,2020-04-17,56511.61,NAC6,0,3,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200759878,2020-05-09,2020-05-09,124703.58,NAWP,0,2,1.3376777251184835,-8.0,5,3,0-15 days
CCCA02,2020-04-21,2020-04-21,51581.54,NAG2,0,1,9.753768844221106,8.60211800302572,4,3,0-15 days
0140104409,2020-03-31,2020-03-31,145343.91,CA10,0,5,2.2680722891566263,6.328484848484848,3,3,0-15 days
0100036538,2020-03-28,2020-03-28,14166.32,NAA8,0,4,-7.0,1.3544147208906758,3,3,0-15 days
0200769623,2020-03-28,2020-03-28,16660.9,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0100031704,2020-05-08,2020-05-08,125358.51,NAA8,0,3,0.9877049180327869,1.3544147208906758,5,4,0-15 days
0200718130,2020-05-10,2020-05-10,27005.42,NAD1,0,0,2.411764705882353,0.27672955974842767,5,4,0-15 days
0200779051,2020-04-02,2020-04-02,99267.87,NAA8,0,2,-6.962962962962963,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-16,2020-04-16,13422.71,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200794332,2020-03-27,2020-03-27,31683.43,NAAX,0,3,-0.2018348623853211,0.07539682539682539,3,3,0-15 days
0200769623,2020-05-05,2020-05-05,7026.72,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200706844,2020-04-22,2020-04-22,18356.77,NAA8,0,1,0.20973782771535582,1.3544147208906758,4,4,0-15 days
0200705742,2020-04-22,2020-04-22,3307.87,NAAW,0,3,-7.0807692307692305,-15.473333333333333,4,3,0-15 days
0200418007,2020-05-31,2020-05-31,1545.6,NAGD,0,4,-1.977591036414566,-11.340659340659341,5,3,0-15 days
0200769623,2020-04-08,2020-04-08,7119.91,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200759878,2020-05-13,2020-05-13,7706.66,NAH4,0,1,1.3376777251184835,-1.7752659574468086,5,4,0-15 days
140106408,2020-04-04,2020-04-04,109797.31,CA10,0,2,10.31578947368421,6.328484848484848,4,3,0-15 days
0200418007,2020-06-08,2020-06-08,35556.6,NAGD,0,5,-1.977591036414566,-11.340659340659341,6,4,0-15 days
0200794332,2020-03-29,2020-03-29,17694.38,NAAX,0,5,-0.2018348623853211,0.07539682539682539,3,3,0-15 days
0200705742,2020-03-26,2020-03-26,6743.99,NAA8,0,2,-7.0807692307692305,1.3544147208906758,3,3,0-15 days
0200762301,2020-04-25,2020-04-25,51204.69,NAC6,0,4,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200772670,2020-04-03,2020-04-03,121703.03,NAU5,0,3,2.0064935064935066,2.1217532467532467,4,3,0-15 days
0200769623,2020-03-24,2020-03-24,15653.02,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200760666,2020-05-06,2020-05-06,2035.38,NAA8,0,1,2.3333333333333335,1.3544147208906758,5,4,0-15 days
0200707005,2020-04-25,2020-04-25,110088.3,NAA8,0,4,0.4578313253012048,1.3544147208906758,4,4,0-15 days
0200696090,2020-03-19,2020-03-19,2378.02,NAA8,0,2,0.7666666666666667,1.3544147208906758,3,3,0-15 days
0200881076,2020-04-23,2020-04-23,77047.84,NAA8,0,2,0.8732394366197183,1.3544147208906758,4,4,0-15 days
0140105785,2020-05-16,2020-05-16,11923.64,CA10,0,3,6.148936170212766,6.328484848484848,5,4,0-15 days
0200762301,2020-03-27,2020-03-27,809.31,NAC6,0,3,0.281648675171737,0.6570702794242168,3,3,0-15 days
0200759878,2020-04-07,2020-04-07,5839.33,NAH4,0,0,1.3376777251184835,-1.7752659574468086,4,3,0-15 days
0200769623,2020-04-26,2020-04-26,29819.97,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200936373,2020-04-21,2020-04-21,2516.84,NAA8,0,0,1.8149779735682818,1.3544147208906758,4,4,0-15 days
0200729290,2020-04-01,2020-04-01,138709.43,NAA8,0,1,1.1041666666666667,1.3544147208906758,4,3,0-15 days
0200706844,2020-05-01,2020-05-01,4438.22,NAA8,0,3,0.20973782771535582,1.3544147208906758,5,4,0-15 days
0200780383,2020-04-11,2020-04-11,54388.5,NAA8,0,4,1.4654654654654655,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-17,2020-05-17,498.03,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200769623,2020-03-20,2020-03-20,26213.68,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-03-27,2020-03-27,15014.29,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200794332,2020-03-24,2020-03-24,35265.8,NAAX,0,0,-0.2018348623853211,0.07539682539682539,3,3,0-15 days
0200795490,2020-04-08,2020-04-08,50338.62,NAA8,0,1,3.4464285714285716,1.3544147208906758,4,3,0-15 days
0200799367,2020-04-14,2020-04-14,83413.35,NAA8,0,0,2.8860759493670884,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-14,2020-04-14,24504.26,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200776463,2020-05-20,2020-05-20,73783.19,NAA8,0,1,0.896551724137931,1.3544147208906758,5,5,0-15 days
0100001196,2020-04-24,2020-04-24,5127.95,NAA8,0,3,1.3833333333333333,1.3544147208906758,4,4,0-15 days
0200729942,2020-05-14,2020-05-14,8111.9,NAA8,0,2,0.059602649006622516,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-10,2020-04-10,3228.13,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-04-09,2020-04-09,15477.06,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200712105,2020-04-22,2020-04-22,74881.86,NAA8,0,1,5.794117647058823,1.3544147208906758,4,4,0-15 days
200936373,2020-05-19,2020-05-19,128405.65,NAA8,0,0,1.9411764705882353,1.3544147208906758,5,5,0-15 days
0200769623,2020-04-13,2020-04-13,67888.15,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200742791,2020-06-25,2020-06-25,3224.12,NAGD,0,1,0.8214285714285714,-11.340659340659341,6,4,0-15 days
0200769623,2020-04-12,2020-04-12,22846.47,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-04-18,2020-04-18,18298.67,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200353024,2020-04-26,2020-04-26,12467.01,NAM2,0,3,1.420071105365223,1.420071105365223,4,4,0-15 days
0200744019,2020-05-19,2020-05-19,1799.9,NAA8,0,0,3.198996655518395,1.3544147208906758,5,5,0-15 days
0200704858,2020-04-03,2020-04-03,27603.95,NAA8,0,3,-1.8121827411167513,1.3544147208906758,4,3,0-15 days
0200592182,2020-05-09,2020-05-09,111.0,NAM4,0,4,1.420071105365223,1.420071105365223,5,4,0-15 days
0100011958,2020-04-12,2020-04-12,10594.06,NAVF,0,3,-1.1333333333333333,20.2,4,2,0-15 days
0200780383,2020-04-09,2020-04-09,53451.72,NAA8,0,2,1.4654654654654655,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-22,2020-04-22,48782.31,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200769623,2020-03-20,2020-03-20,19681.74,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200915438,2020-04-07,2020-04-07,10273.29,NAA8,0,0,2.2708333333333335,1.3544147208906758,4,3,0-15 days
0200696090,2020-04-29,2020-04-29,6943.83,NAA8,0,1,0.7666666666666667,1.3544147208906758,4,4,0-15 days
0200769623,2020-03-28,2020-03-28,20165.58,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-04-01,2020-04-01,15452.7,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200762301,2020-04-22,2020-04-22,65447.12,NAC6,0,1,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200794332,2020-03-20,2020-03-20,51407.61,NAAX,0,3,-0.2018348623853211,0.07539682539682539,3,3,0-15 days
0200780383,2020-04-11,2020-04-11,75915.16,NAA8,0,4,1.4654654654654655,1.3544147208906758,4,3,0-15 days
140104225,2020-03-29,2020-03-29,3060.08,CA10,0,3,-0.2,6.328484848484848,3,3,0-15 days
0200744019,2020-04-19,2020-04-19,93304.13,NAA8,0,5,3.198996655518395,1.3544147208906758,4,4,0-15 days
0200705372,2020-03-19,2020-03-19,126039.35,NAA8,0,2,0.7162162162162162,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-20,2020-05-20,471.56,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200230690,2020-04-26,2020-04-26,4937.64,NAM2,0,1,6.0,1.420071105365223,4,4,0-15 days
0200762301,2020-03-13,2020-03-13,57298.36,NAC6,0,3,0.281648675171737,0.6570702794242168,3,2,0-15 days
0200773364,2020-04-09,2020-04-09,70600.7,NAA8,0,2,-0.6875,1.3544147208906758,4,3,0-15 days
0200020431,2020-03-24,2020-03-24,13673.92,NAM4,0,2,4.0,1.420071105365223,3,3,0-15 days
0200762301,2020-04-13,2020-04-13,9446.27,NAC6,0,6,0.281648675171737,0.6570702794242168,4,3,0-15 days
0200769623,2020-04-12,2020-04-12,661.11,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200741831,2020-04-03,2020-04-03,48964.26,NAA8,0,3,14.25,1.3544147208906758,4,3,0-15 days
0200847305,2020-04-27,2020-04-27,55177.2,NA10,0,4,3.2,3.743682310469314,4,4,0-15 days
CCCA02,2020-04-08,2020-04-08,13948.2,NAG2,0,2,9.753768844221106,8.60211800302572,4,3,0-15 days
0200769623,2020-04-04,2020-04-04,943.12,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200761734,2020-04-26,2020-04-26,54047.75,NAA8,0,5,-2.7335907335907335,1.3544147208906758,4,4,0-15 days
0200769623,2020-05-02,2020-05-02,10236.1,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-04-12,2020-04-12,560.58,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-04-17,2020-04-17,3123.38,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200769623,2020-04-12,2020-04-12,661.11,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200744019,2020-04-19,2020-04-19,4293.12,NAA8,0,5,3.198996655518395,1.3544147208906758,4,4,0-15 days
0200965912,2020-04-21,2020-04-21,49111.7,NAC6,0,0,-1.125,0.6570702794242168,4,4,0-15 days
0200706844,2020-04-23,2020-04-23,65041.68,NAA8,0,2,0.20973782771535582,1.3544147208906758,4,4,0-15 days
0200722444,2020-05-19,2020-05-19,7718.4,NA32,0,4,-0.3448275862068966,-3.4711729622266403,5,4,0-15 days
0200759878,2020-04-26,2020-04-26,29484.41,NAH4,0,5,1.3376777251184835,-1.7752659574468086,4,4,0-15 days
0200794332,2020-04-04,2020-04-04,4234.26,NAAX,0,4,-0.2018348623853211,0.07539682539682539,4,3,0-15 days
0200761734,2020-05-15,2020-05-15,24492.29,NAA8,0,3,-2.7335907335907335,1.3544147208906758,5,4,0-15 days
0200726979,2020-03-21,2020-03-21,15772.57,NAA8,0,4,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-20,2020-04-20,1050.34,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200743618,2020-05-01,2020-05-01,7137.08,NAA8,0,3,0.3333333333333333,1.3544147208906758,5,4,0-15 days
0200965912,2020-04-13,2020-04-13,42045.87,NAC6,0,6,-1.125,0.6570702794242168,4,3,0-15 days
0100031704,2020-05-11,2020-05-11,54472.67,NAA8,0,6,0.9877049180327869,1.3544147208906758,5,4,0-15 days
0200769623,2020-05-20,2020-05-20,45297.18,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
CC6530,2020-04-27,2020-04-27,19334.76,NAVF,0,4,2.6363636363636362,20.2,4,3,0-15 days
0200704045,2020-04-05,2020-04-05,53718.55,NAA8,0,5,0.4954128440366973,1.3544147208906758,4,3,0-15 days
0140106408,2020-03-30,2020-03-30,2286.6,CA10,0,4,9.36624203821656,6.328484848484848,3,3,0-15 days
0200769623,2020-03-17,2020-03-17,14252.82,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-04-05,2020-04-05,9802.64,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200847305,2020-03-15,2020-03-15,106525.44,NA10,0,3,3.2,3.743682310469314,3,3,0-15 days
0200769623,2020-05-05,2020-05-05,5160.61,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
200769623,2020-05-27,2020-05-27,62323.9,NAH4,0,1,-2.2663817663817665,-1.7752659574468086,5,5,0-15 days
0200754278,2020-04-18,2020-04-18,12383.76,NA32,0,1,2.75,-3.4711729622266403,4,3,0-15 days
0200782001,2020-03-17,2020-03-17,37990.9,NAA8,0,0,-0.5390070921985816,1.3544147208906758,3,3,0-15 days
0200727278,2020-04-29,2020-04-29,69155.1,NAA8,0,1,0.7,1.3544147208906758,4,4,0-15 days
0200920735,2020-05-13,2020-05-13,148162.25,NAA8,0,1,0.7671232876712328,1.3544147208906758,5,4,0-15 days
0200705742,2020-04-13,2020-04-13,16477.3,NA32,0,3,-7.0807692307692305,-3.4711729622266403,4,3,0-15 days
0200466603,2020-04-02,2020-04-02,87544.46,NAA8,0,2,0.958904109589041,1.3544147208906758,4,3,0-15 days
0200769623,2020-03-17,2020-03-17,15800.97,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200936373,2020-04-15,2020-04-15,147166.28,NAA8,0,1,1.8149779735682818,1.3544147208906758,4,3,0-15 days
0200707822,2020-05-14,2020-05-14,56186.99,NAA8,0,2,0.8558139534883721,1.3544147208906758,5,4,0-15 days
0200592182,2020-04-08,2020-04-08,1404.96,NAM4,0,1,1.420071105365223,1.420071105365223,4,3,0-15 days
0200769623,2020-05-01,2020-05-01,1898.2,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200337148,2020-04-09,2020-04-09,6063.53,NAA8,0,2,-0.1,1.3544147208906758,4,3,0-15 days
0200769623,2020-03-18,2020-03-18,47143.89,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200704045,2020-03-14,2020-03-14,18411.04,NAA8,0,4,0.4954128440366973,1.3544147208906758,3,2,0-15 days
0100025066,2020-03-31,2020-03-31,30826.95,NAA8,0,0,0.6666666666666666,1.3544147208906758,3,3,0-15 days
0200772670,2020-05-10,2020-05-10,7345.14,NAU5,0,5,2.0064935064935066,2.1217532467532467,5,4,0-15 days
